# ab_fuzz chunk — A/B differential fuzzer (real Showdown sim vs the Rust port).
# mode=ladder master_seed=20260924 run_id=rmufzzde5 chunk=12
# Format identical to tests/vectors/e2e_fuzz_golden.txt (SCEN/TEAM/INIT/DEC/END).
# Replay: target/selfcheck/ab_replay <this-file>   (one JSON verdict per battle)
SCEN	ab_12_16
TEAM	ab_12_16	p1	Zapdos||Leftovers|Pressure|BatonPass,Thunderbolt,HiddenPower,Roar|Modest|,,,220,88,200|N||||,Dark,,,,]Metagross||Leftovers|ClearBody|MeteorMash,RockSlide,Explosion,Earthquake|Adamant|252,176,80,,,|N||||]Tyranitar||Leftovers|SandStream|DragonDance,HiddenPower,RockSlide,Earthquake|Quiet|248,,,212,,48|||||,Dark,,,,]Celebi||Leftovers|NaturalCure|HiddenPower,LeechSeed,Recover,GigaDrain|Modest|252,,148,72,,36|N|,0,,30,,30|||,Fire,,,,]Snorlax||Leftovers|Immunity|BodySlam,Curse,Rest,DoubleEdge|Adamant|,252,252,,4,|||||]Gengar||Leftovers|Levitate|WillOWisp,Taunt,Thunderbolt,DestinyBond|Timid|168,,,,164,176|||||
TEAM	ab_12_16	p2	Blissey||Leftovers|NaturalCure|Aromatherapy,Thunderbolt,SoftBoiled,SeismicToss|Modest|,,252,252,,4|F||||]Claydol||Leftovers|Levitate|ShadowBall,Earthquake,RapidSpin,Explosion|Adamant|252,216,,32,,8|N||||]Skarmory||Leftovers|KeenEye|Spikes,Roar,Protect,Toxic|Careful|252,,,,252,4|||||]Dusclops||Leftovers|Pressure|WillOWisp,Imprison,Rest,ShadowBall|Careful|252,,56,,200,|||||]Suicune||Leftovers|Pressure|Roar,Surf,CalmMind,Rest|Bold|240,,252,,,16|N||||]Dugtrio||ChoiceBand|ArenaTrap|Earthquake,BeatUp,Screech,AerialAce|Jolly|4,252,,,,252|||||
INIT	ab_12_16	12445,29761,2497,47806	709736209	1
DEC	ab_12_16	54	move	0	0	m2	m0	59893,32708,20586,54752	Gengar	0	303	1	fnt	0	0	0	0	0	0	3	Claydol	324	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	55	switch	1	0	s3	-	41165,48643,16353,57379	Celebi	303	404	0	-	0	0	0	0	0	0	3	Claydol	324	324	0	-	0	0	0	0	0	0	2	none	3	0	0	0	0
DEC	ab_12_16	56	move	0	0	m0	m1	8248,55209,50679,60360	Celebi	249	404	0	-	0	0	0	0	0	0	3	Claydol	287	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	57	move	0	0	m3	m1	17584,6447,23943,36329	Celebi	203	404	0	-	0	0	0	0	0	0	3	Claydol	170	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	58	move	0	0	m1	m0	27731,62360,41574,19607	Celebi	78	404	0	-	0	0	0	0	0	0	3	Claydol	190	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	59	move	0	0	m2	m0	26764,58323,62837,36234	Celebi	158	404	0	-	0	0	0	0	0	0	3	Claydol	210	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	60	move	0	0	m2	m0	56432,48191,34353,24697	Celebi	235	404	0	-	0	0	0	0	0	0	3	Claydol	230	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	61	move	0	0	m0	m1	36660,58982,24803,62118	Celebi	184	404	0	-	0	0	0	0	0	0	3	Claydol	200	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	62	move	0	0	m1	m2	60982,25103,54984,14277	Celebi	167	404	0	-	0	0	0	0	0	0	3	Claydol	220	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	63	move	0	0	m1	m0	5793,52281,46593,1107	Celebi	91	404	0	-	0	0	0	0	0	0	3	Claydol	200	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	64	move	0	0	m1	m2	3670,35215,17076,19446	Celebi	77	404	0	-	0	0	0	0	0	0	3	Claydol	220	324	0	-	0	0	0	0	0	0	2	p1	3	0	0	0	0
DEC	ab_12_16	65	move	0	0	s5	m3	10784,60906,7751,15067	Snorlax	0	461	1	fnt	0	0	0	0	0	0	2	Claydol	0	324	1	fnt	0	0	0	0	0	0	1	p1	3	0	0	0	0
DEC	ab_12_16	66	switch	1	1	s1	s1	60884,10688,4285,2602	Zapdos	321	321	0	-	0	0	0	0	0	0	2	Dusclops	284	284	0	slp	0	0	0	0	0	0	1	none	3	0	0	0	0
DEC	ab_12_16	67	move	0	0	m2	m3	61493,29079,13593,27934	Zapdos	321	321	0	-	0	0	0	0	0	0	2	Dusclops	173	284	0	slp	0	0	0	0	0	0	1	p1	3	0	0	0	0
DEC	ab_12_16	68	move	0	0	m2	m1	32306,48341,55014,43218	Zapdos	321	321	0	-	0	0	0	0	0	0	2	Dusclops	55	284	0	-	0	0	0	0	0	0	1	p1	3	0	0	0	0
DEC	ab_12_16	69	move	0	0	m3	m0	45212,13323,4225,25031	Zapdos	281	321	0	brn	0	0	0	0	0	0	2	Dusclops	55	284	0	-	0	0	0	0	0	0	1	p2	3	0	0	0	0
DEC	ab_12_16	70	move	0	0	m3	m1	7594,31307,42819,1377	Zapdos	241	321	0	brn	0	0	0	0	0	0	2	Dusclops	55	284	0	-	0	0	0	0	0	0	1	p2	3	0	0	0	0
DEC	ab_12_16	71	move	0	0	m1	m1	62820,3123,52338,64229	Zapdos	241	321	0	brn	0	0	0	0	0	0	2	Dusclops	0	284	1	-	0	0	0	0	0	0	0	p1	3	0	0	0	0
END	ab_12_16	1	p1
